,id,timestamp,Day,Temperature (degC),Humidity (%),Wind Speed (m/s),Wind Direction (deg),Pressure (hPa),PeopleCount(p),PeoplePerArea(p/m2),LightingPower(W),LightingPowerIntensity(W/m2),EquipmentLoad(W),EquipmentPowerIntensity(W/m2),VentilationRate (m3/s),ACH,CarbonEmissions(lb-co2/h)
356,356,10/15/2022 20:00,10/15/2022 20:00,12.22,52,2,80,1016,11,0.042528513,600,2.319737096,88.4,0.341774599,0.28532,1.088084746,2.063101418
357,357,10/15/2022 21:00,10/15/2022 21:00,11.39,54,1,195,1017,9,0.034796056,300,1.159868548,86.4,0.334042142,0.25708,0.980389831,1.971002486
358,358,10/15/2022 22:00,10/15/2022 22:00,12.06,50,2,194,1017,8,0.030929828,300,1.159868548,85.4,0.330175913,0.24296,0.926542373,1.963137904
359,359,10/15/2022 23:00,10/15/2022 23:00,10.39,59,1,80,1016,4,0.015464914,300,1.159868548,81.4,0.314710999,0.18648,0.711152542,1.923205336
360,360,10/16/2022 0:00,10/16/2022 0:00,9.89,60,1,152,1017,4,0.015464914,300,1.159868548,81.4,0.314710999,0.18648,0.711152542,1.923205336
361,361,10/16/2022 1:00,10/16/2022 1:00,10.17,60,1,191,1017,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
362,362,10/16/2022 2:00,10/16/2022 2:00,7.61,76,1,87,1017,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
363,363,10/16/2022 3:00,10/16/2022 3:00,7.11,80,1,79,1017,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
364,364,10/16/2022 4:00,10/16/2022 4:00,6.28,84,1,72,1017,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
365,365,10/16/2022 5:00,10/16/2022 5:00,6.95,77,1,348,1018,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
366,366,10/16/2022 6:00,10/16/2022 6:00,6.67,76,1,342,1019,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
367,367,10/16/2022 7:00,10/16/2022 7:00,8.5,65,2,341,1019,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
368,368,10/16/2022 8:00,10/16/2022 8:00,11.06,56,2,333,1020,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
369,369,10/16/2022 9:00,10/16/2022 9:00,14.33,48,2,14,1020,2,0.007732457,300,1.159868548,79.4,0.306978542,0.15824,0.603457627,1.888942582
370,370,10/16/2022 10:00,10/16/2022 10:00,15.95,42,3,314,1020,3,0.011598685,300,1.159868548,80.4,0.310844771,0.17236,0.657305085,1.907923253
371,371,10/16/2022 11:00,10/16/2022 11:00,16.89,39,5,290,1020,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
372,372,10/16/2022 12:00,10/16/2022 12:00,17.78,37,7,284,1019,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
373,373,10/16/2022 13:00,10/16/2022 13:00,18.45,34,8,285,1018,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
374,374,10/16/2022 14:00,10/16/2022 14:00,18.61,32,8,295,1018,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
375,375,10/16/2022 15:00,10/16/2022 15:00,18.33,35,8,292,1018,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
376,376,10/16/2022 16:00,10/16/2022 16:00,17.11,38,8,286,1018,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
377,377,10/16/2022 17:00,10/16/2022 17:00,15.56,38,6,289,1018,2,0.007732457,300,1.159868548,79.4,0.306978542,0.15824,0.603457627,1.888942582
378,378,10/16/2022 18:00,10/16/2022 18:00,14.11,39,5,283,1018,6,0.023197371,300,1.159868548,83.4,0.322443456,0.21472,0.818847458,1.945234295
379,379,10/16/2022 19:00,10/16/2022 19:00,12.89,41,4,282,1019,11,0.042528513,600,2.319737096,88.4,0.341774599,0.28532,1.088084746,2.063101418
380,380,10/16/2022 20:00,10/16/2022 20:00,11.95,43,5,287,1019,12,0.046394742,600,2.319737096,89.4,0.345640827,0.29944,1.141932203,2.070518918
381,381,10/16/2022 21:00,10/16/2022 21:00,10.67,46,4,318,1020,11,0.042528513,600,2.319737096,88.4,0.341774599,0.28532,1.088084746,2.063101418
382,382,10/16/2022 22:00,10/16/2022 22:00,9,52,3,348,1020,13,0.05026097,600,2.319737096,90.4,0.349507056,0.31356,1.195779661,2.079684103
383,383,10/16/2022 23:00,10/16/2022 23:00,7.5,54,3,329,1020,4,0.015464914,300,1.159868548,81.4,0.314710999,0.18648,0.711152542,1.923205336
384,384,10/17/2022 0:00,10/17/2022 0:00,6.89,48,4,309,1020,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
385,385,10/17/2022 1:00,10/17/2022 1:00,5.89,51,4,285,1020,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
386,386,10/17/2022 2:00,10/17/2022 2:00,4.89,53,5,284,1020,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
387,387,10/17/2022 3:00,10/17/2022 3:00,3.94,58,5,284,1020,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
388,388,10/17/2022 4:00,10/17/2022 4:00,3.39,59,6,286,1020,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
389,389,10/17/2022 5:00,10/17/2022 5:00,2.61,61,6,294,1020,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
390,390,10/17/2022 6:00,10/17/2022 6:00,1.83,62,6,293,1021,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
391,391,10/17/2022 7:00,10/17/2022 7:00,2.11,58,7,296,1021,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
392,392,10/17/2022 8:00,10/17/2022 8:00,2.94,52,8,308,1022,23,0.088923255,600,2.319737096,100.4,0.388169341,0.45476,1.734254237,2.132724308
393,393,10/17/2022 9:00,10/17/2022 9:00,4.17,46,8,302,1022,63,0.243572395,900,3.479605645,140.4,0.542818481,1.01956,3.888152542,2.759960301
394,394,10/17/2022 10:00,10/17/2022 10:00,5.33,40,8,300,1022,62,0.239706167,900,3.479605645,139.4,0.538952252,1.00544,3.834305085,2.73356213
395,395,10/17/2022 11:00,10/17/2022 11:00,6.44,34,8,300,1022,61,0.235839938,900,3.479605645,138.4,0.535086024,0.99132,3.780457627,2.706920096
396,396,10/17/2022 12:00,10/17/2022 12:00,7.33,31,8,285,1022,60,0.23197371,900,3.479605645,137.4,0.531219795,0.9772,3.726610169,2.679871623
397,397,10/17/2022 13:00,10/17/2022 13:00,8.06,27,9,283,1021,33,0.12758554,600,2.319737096,110.4,0.426831626,0.59596,2.272728814,2.19208463
398,398,10/17/2022 14:00,10/17/2022 14:00,8.33,25,9,288,1021,16,0.061859656,600,2.319737096,93.4,0.361105741,0.35592,1.357322034,2.099985699
399,399,10/17/2022 15:00,10/17/2022 15:00,8.33,24,9,285,1021,14,0.054127199,600,2.319737096,91.4,0.353373284,0.32768,1.249627119,2.087975445
400,400,10/17/2022 16:00,10/17/2022 16:00,7.89,22,8,300,1021,15,0.057993427,600,2.319737096,92.4,0.357239513,0.3418,1.303474576,2.095392945
401,401,10/17/2022 17:00,10/17/2022 17:00,6.72,24,7,288,1021,13,0.05026097,600,2.319737096,90.4,0.349507056,0.31356,1.195779661,2.079684103
402,402,10/17/2022 18:00,10/17/2022 18:00,5.72,27,5,292,1021,4,0.015464914,300,1.159868548,81.4,0.314710999,0.18648,0.711152542,1.923205336
403,403,10/17/2022 19:00,10/17/2022 19:00,4.67,29,5,315,1022,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
404,404,10/17/2022 20:00,10/17/2022 20:00,3.39,33,4,328,1022,1,0.003866228,300,1.159868548,78.4,0.303112314,0.14412,0.549610169,1.86666976
405,405,10/17/2022 21:00,10/17/2022 21:00,2.28,38,4,321,1022,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
406,406,10/17/2022 22:00,10/17/2022 22:00,1.28,41,4,318,1022,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
407,407,10/17/2022 23:00,10/17/2022 23:00,0.39,45,4,319,1022,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
408,408,10/18/2022 0:00,10/18/2022 0:00,0.11,46,4,312,1022,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
409,409,10/18/2022 1:00,10/18/2022 1:00,-0.39,48,5,304,1022,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
410,410,10/18/2022 2:00,10/18/2022 2:00,-1.22,52,5,298,1022,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
411,411,10/18/2022 3:00,10/18/2022 3:00,-1.83,56,4,308,1023,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
412,412,10/18/2022 4:00,10/18/2022 4:00,-2.39,60,4,307,1023,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
413,413,10/18/2022 5:00,10/18/2022 5:00,-2.72,63,5,307,1024,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
414,414,10/18/2022 6:00,10/18/2022 6:00,-3,65,5,298,1025,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
415,415,10/18/2022 7:00,10/18/2022 7:00,-2.22,63,5,298,1025,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
416,416,10/18/2022 8:00,10/18/2022 8:00,-0.39,57,5,314,1026,4,0.015464914,300,1.159868548,81.4,0.314710999,0.18648,0.711152542,1.923205336
417,417,10/18/2022 9:00,10/18/2022 9:00,1.61,52,6,305,1027,13,0.05026097,600,2.319737096,90.4,0.349507056,0.31356,1.195779661,2.079684103
418,418,10/18/2022 10:00,10/18/2022 10:00,3.72,45,6,290,1027,43,0.166247825,900,3.479605645,120.4,0.465493911,0.73716,2.81120339,2.388943048
419,419,10/18/2022 11:00,10/18/2022 11:00,5.5,40,7,281,1027,43,0.166247825,900,3.479605645,120.4,0.465493911,0.73716,2.81120339,2.388943048
420,420,10/18/2022 12:00,10/18/2022 12:00,6.67,36,7,288,1026,44,0.170114054,900,3.479605645,121.4,0.469360139,0.75128,2.865050847,2.39331226
421,421,10/18/2022 13:00,10/18/2022 13:00,7.83,34,7,283,1025,33,0.12758554,600,2.319737096,110.4,0.426831626,0.59596,2.272728814,2.19208463
422,422,10/18/2022 14:00,10/18/2022 14:00,8.17,32,8,286,1025,34,0.131451769,600,2.319737096,111.4,0.430697854,0.61008,2.326576271,2.238357637
423,423,10/18/2022 15:00,10/18/2022 15:00,8.11,32,8,280,1025,31,0.119853083,600,2.319737096,108.4,0.419099169,0.56772,2.165033898,2.178103151
424,424,10/18/2022 16:00,10/18/2022 16:00,7.67,33,7,282,1025,17,0.065725884,600,2.319737096,94.4,0.36497197,0.37004,1.411169492,2.10413137
425,425,10/18/2022 17:00,10/18/2022 17:00,6.44,35,6,277,1025,6,0.023197371,300,1.159868548,83.4,0.322443456,0.21472,0.818847458,1.945234295
426,426,10/18/2022 18:00,10/18/2022 18:00,5.39,38,4,282,1025,3,0.011598685,300,1.159868548,80.4,0.310844771,0.17236,0.657305085,1.907923253
427,427,10/18/2022 19:00,10/18/2022 19:00,4.33,41,4,279,1025,3,0.011598685,300,1.159868548,80.4,0.310844771,0.17236,0.657305085,1.907923253
428,428,10/18/2022 20:00,10/18/2022 20:00,3.44,44,4,279,1025,4,0.015464914,300,1.159868548,81.4,0.314710999,0.18648,0.711152542,1.923205336
429,429,10/18/2022 21:00,10/18/2022 21:00,2.39,46,5,254,1025,3,0.011598685,300,1.159868548,80.4,0.310844771,0.17236,0.657305085,1.907923253
430,430,10/18/2022 22:00,10/18/2022 22:00,2.11,46,5,284,1025,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
431,431,10/18/2022 23:00,10/18/2022 23:00,1.5,46,5,286,1025,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
432,432,10/19/2022 0:00,10/19/2022 0:00,0.61,48,4,287,1025,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
433,433,10/19/2022 1:00,10/19/2022 1:00,-0.39,53,2,273,1025,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
434,434,10/19/2022 2:00,10/19/2022 2:00,-1.44,57,3,247,1025,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
435,435,10/19/2022 3:00,10/19/2022 3:00,-1.72,57,4,254,1024,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
436,436,10/19/2022 4:00,10/19/2022 4:00,-2.17,58,4,246,1024,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
437,437,10/19/2022 5:00,10/19/2022 5:00,-2.94,66,4,253,1024,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
438,438,10/19/2022 6:00,10/19/2022 6:00,-3.5,71,5,250,1024,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
439,439,10/19/2022 7:00,10/19/2022 7:00,-2.61,65,5,247,1025,4,0.015464914,300,1.159868548,81.4,0.314710999,0.18648,0.711152542,1.923205336
440,440,10/19/2022 8:00,10/19/2022 8:00,0.56,46,5,251,1025,21,0.081190798,600,2.319737096,98.4,0.380436884,0.42652,1.626559322,2.1228885
441,441,10/19/2022 9:00,10/19/2022 9:00,3.56,36,6,256,1025,62,0.239706167,900,3.479605645,139.4,0.538952252,1.00544,3.834305085,2.73356213
442,442,10/19/2022 10:00,10/19/2022 10:00,5.44,30,8,262,1024,64,0.247438624,900,3.479605645,141.4,0.546684709,1.03368,3.942,2.787902938
443,443,10/19/2022 11:00,10/19/2022 11:00,6.83,27,7,256,1024,60,0.23197371,900,3.479605645,137.4,0.531219795,0.9772,3.726610169,2.679871623
444,444,10/19/2022 12:00,10/19/2022 12:00,8.06,24,7,251,1022,60,0.23197371,900,3.479605645,137.4,0.531219795,0.9772,3.726610169,2.679871623
445,445,10/19/2022 13:00,10/19/2022 13:00,9.11,20,7,259,1021,33,0.12758554,600,2.319737096,110.4,0.426831626,0.59596,2.272728814,2.19208463
446,446,10/19/2022 14:00,10/19/2022 14:00,9.78,18,6,262,1020,13,0.05026097,600,2.319737096,90.4,0.349507056,0.31356,1.195779661,2.079684103
447,447,10/19/2022 15:00,10/19/2022 15:00,10.17,18,5,261,1020,15,0.057993427,600,2.319737096,92.4,0.357239513,0.3418,1.303474576,2.095392945
448,448,10/19/2022 16:00,10/19/2022 16:00,9.72,18,4,253,1019,14,0.054127199,600,2.319737096,91.4,0.353373284,0.32768,1.249627119,2.087975445
449,449,10/19/2022 17:00,10/19/2022 17:00,8.67,20,1,234,1019,13,0.05026097,600,2.319737096,90.4,0.349507056,0.31356,1.195779661,2.079684103
450,450,10/19/2022 18:00,10/19/2022 18:00,7.06,27,1,102,1019,6,0.023197371,300,1.159868548,83.4,0.322443456,0.21472,0.818847458,1.945234295
451,451,10/19/2022 19:00,10/19/2022 19:00,4.78,37,1,74,1019,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
452,452,10/19/2022 20:00,10/19/2022 20:00,4.5,33,1,136,1019,3,0.011598685,300,1.159868548,80.4,0.310844771,0.17236,0.657305085,1.907923253
453,453,10/19/2022 21:00,10/19/2022 21:00,4.44,34,1,169,1019,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
454,454,10/19/2022 22:00,10/19/2022 22:00,4.11,36,1,200,1018,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
455,455,10/19/2022 23:00,10/19/2022 23:00,3.44,39,1,181,1017,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
456,456,10/20/2022 0:00,10/20/2022 0:00,3.06,41,1,143,1017,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
457,457,10/20/2022 1:00,10/20/2022 1:00,2.94,43,1,195,1017,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
458,458,10/20/2022 2:00,10/20/2022 2:00,3,44,1,160,1016,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
459,459,10/20/2022 3:00,10/20/2022 3:00,3.44,43,2,193,1015,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
460,460,10/20/2022 4:00,10/20/2022 4:00,3.56,43,1,194,1015,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
461,461,10/20/2022 5:00,10/20/2022 5:00,3.44,45,1,187,1014,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
462,462,10/20/2022 6:00,10/20/2022 6:00,3.22,47,1,189,1014,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
463,463,10/20/2022 7:00,10/20/2022 7:00,4.83,45,2,187,1014,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
464,464,10/20/2022 8:00,10/20/2022 8:00,7.72,42,1,194,1014,4,0.015464914,300,1.159868548,81.4,0.314710999,0.18648,0.711152542,1.923205336
465,465,10/20/2022 9:00,10/20/2022 9:00,12,37,3,213,1014,13,0.05026097,600,2.319737096,90.4,0.349507056,0.31356,1.195779661,2.079684103
466,466,10/20/2022 10:00,10/20/2022 10:00,15.95,32,3,211,1013,45,0.173980282,900,3.479605645,122.4,0.473226368,0.7654,2.918898305,2.398982075
467,467,10/20/2022 11:00,10/20/2022 11:00,18.83,28,5,235,1013,42,0.162381597,900,3.479605645,119.4,0.461627682,0.72304,2.757355932,2.384573836
468,468,10/20/2022 12:00,10/20/2022 12:00,20.67,25,7,236,1012,42,0.162381597,900,3.479605645,119.4,0.461627682,0.72304,2.757355932,2.384573836
469,469,10/20/2022 13:00,10/20/2022 13:00,21.89,22,7,239,1011,34,0.131451769,600,2.319737096,111.4,0.430697854,0.61008,2.326576271,2.238357637
470,470,10/20/2022 14:00,10/20/2022 14:00,22.5,22,7,249,1010,34,0.131451769,600,2.319737096,111.4,0.430697854,0.61008,2.326576271,2.238357637
471,471,10/20/2022 15:00,10/20/2022 15:00,22.61,22,6,245,1010,31,0.119853083,600,2.319737096,108.4,0.419099169,0.56772,2.165033898,2.178103151
472,472,10/20/2022 16:00,10/20/2022 16:00,22.11,24,6,245,1010,16,0.061859656,600,2.319737096,93.4,0.361105741,0.35592,1.357322034,2.099985699
473,473,10/20/2022 17:00,10/20/2022 17:00,20,28,1,210,1010,6,0.023197371,300,1.159868548,83.4,0.322443456,0.21472,0.818847458,1.945234295
474,474,10/20/2022 18:00,10/20/2022 18:00,17.89,32,1,204,1011,3,0.011598685,300,1.159868548,80.4,0.310844771,0.17236,0.657305085,1.907923253
475,475,10/20/2022 19:00,10/20/2022 19:00,16.39,35,1,220,1011,4,0.015464914,300,1.159868548,81.4,0.314710999,0.18648,0.711152542,1.923205336
476,476,10/20/2022 20:00,10/20/2022 20:00,15.17,38,1,220,1011,2,0.007732457,300,1.159868548,79.4,0.306978542,0.15824,0.603457627,1.888942582
477,477,10/20/2022 21:00,10/20/2022 21:00,14.11,40,1,162,1011,2,0.007732457,300,1.159868548,79.4,0.306978542,0.15824,0.603457627,1.888942582
478,478,10/20/2022 22:00,10/20/2022 22:00,13.45,42,1,180,1011,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
479,479,10/20/2022 23:00,10/20/2022 23:00,13.33,43,1,212,1010,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
480,480,10/21/2022 0:00,10/21/2022 0:00,12.95,44,2,196,1010,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
481,481,10/21/2022 1:00,10/21/2022 1:00,12.22,47,2,179,1010,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
482,482,10/21/2022 2:00,10/21/2022 2:00,11.78,48,2,182,1010,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
483,483,10/21/2022 3:00,10/21/2022 3:00,11.67,49,1,184,1010,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
484,484,10/21/2022 4:00,10/21/2022 4:00,11,52,1,180,1010,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
485,485,10/21/2022 5:00,10/21/2022 5:00,10.33,54,1,105,1010,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
486,486,10/21/2022 6:00,10/21/2022 6:00,9.95,56,1,177,1010,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
487,487,10/21/2022 7:00,10/21/2022 7:00,11.83,51,3,192,1011,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
488,488,10/21/2022 8:00,10/21/2022 8:00,15.45,44,4,188,1011,4,0.015464914,300,1.159868548,81.4,0.314710999,0.18648,0.711152542,1.923205336
489,489,10/21/2022 9:00,10/21/2022 9:00,19.22,36,5,205,1011,10,0.038662285,300,1.159868548,87.4,0.33790837,0.2712,1.034237288,1.977769685
490,490,10/21/2022 10:00,10/21/2022 10:00,22.39,30,6,208,1011,13,0.05026097,600,2.319737096,90.4,0.349507056,0.31356,1.195779661,2.079684103
491,491,10/21/2022 11:00,10/21/2022 11:00,24.67,25,6,204,1010,14,0.054127199,600,2.319737096,91.4,0.353373284,0.32768,1.249627119,2.087975445
492,492,10/21/2022 12:00,10/21/2022 12:00,26.22,22,6,196,1009,3,0.011598685,300,1.159868548,80.4,0.310844771,0.17236,0.657305085,1.907923253
493,493,10/21/2022 13:00,10/21/2022 13:00,27.22,20,7,191,1008,11,0.042528513,600,2.319737096,88.4,0.341774599,0.28532,1.088084746,2.063101418
494,494,10/21/2022 14:00,10/21/2022 14:00,27.84,19,6,193,1007,14,0.054127199,600,2.319737096,91.4,0.353373284,0.32768,1.249627119,2.087975445
495,495,10/21/2022 15:00,10/21/2022 15:00,28.06,18,6,194,1007,14,0.054127199,600,2.319737096,91.4,0.353373284,0.32768,1.249627119,2.087975445
496,496,10/21/2022 16:00,10/21/2022 16:00,27.34,19,3,186,1007,11,0.042528513,600,2.319737096,88.4,0.341774599,0.28532,1.088084746,2.063101418
497,497,10/21/2022 17:00,10/21/2022 17:00,24.89,24,1,103,1006,6,0.023197371,300,1.159868548,83.4,0.322443456,0.21472,0.818847458,1.945234295
498,498,10/21/2022 18:00,10/21/2022 18:00,22.67,27,1,96,1007,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
499,499,10/21/2022 19:00,10/21/2022 19:00,21.89,25,2,113,1007,3,0.011598685,300,1.159868548,80.4,0.310844771,0.17236,0.657305085,1.907923253
500,,10/21/2022 20:00,10/21/2022 20:00,21.34,24,2,142,1008,2,0.007732457,300,1.159868548,79.4,0.306978542,0.15824,0.603457627,1.888942582
501,,10/21/2022 21:00,10/21/2022 21:00,21.11,28,3,170,1008,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
502,,10/21/2022 22:00,10/21/2022 22:00,20.17,33,2,160,1008,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
503,,10/21/2022 23:00,10/21/2022 23:00,19.39,36,3,151,1008,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
504,,10/22/2022 0:00,10/22/2022 0:00,18.78,39,2,151,1008,11,0.042528513,600,2.319737096,88.4,0.341774599,0.28532,1.088084746,2.063101418
505,,10/22/2022 1:00,10/22/2022 1:00,18.33,41,2,153,1007,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
506,,10/22/2022 2:00,10/22/2022 2:00,17.61,44,2,127,1007,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
507,,10/22/2022 3:00,10/22/2022 3:00,17.06,47,2,108,1007,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
508,,10/22/2022 4:00,10/22/2022 4:00,17,48,1,107,1007,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
509,,10/22/2022 5:00,10/22/2022 5:00,16.83,50,1,106,1007,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
510,,10/22/2022 6:00,10/22/2022 6:00,16.89,51,1,115,1007,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
511,,10/22/2022 7:00,10/22/2022 7:00,16.33,54,1,85,1008,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
512,,10/22/2022 8:00,10/22/2022 8:00,20.06,46,4,181,1008,2,0.007732457,300,1.159868548,79.4,0.306978542,0.15824,0.603457627,1.888942582
513,,10/22/2022 9:00,10/22/2022 9:00,23.28,39,6,187,1008,3,0.011598685,300,1.159868548,80.4,0.310844771,0.17236,0.657305085,1.907923253
514,,10/22/2022 10:00,10/22/2022 10:00,25.84,33,8,189,1008,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
515,,10/22/2022 11:00,10/22/2022 11:00,27.5,27,8,184,1007,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
516,,10/22/2022 12:00,10/22/2022 12:00,28.72,24,7,168,1006,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
517,,10/22/2022 13:00,10/22/2022 13:00,27.89,24,7,160,1005,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
518,,10/22/2022 14:00,10/22/2022 14:00,27.61,28,9,118,1004,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
519,,10/22/2022 15:00,10/22/2022 15:00,27,30,8,130,1004,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
520,,10/22/2022 16:00,10/22/2022 16:00,25.11,37,6,140,1005,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
521,,10/22/2022 17:00,10/22/2022 17:00,23.61,43,5,130,1006,3,0.011598685,300,1.159868548,80.4,0.310844771,0.17236,0.657305085,1.907923253
522,,10/22/2022 18:00,10/22/2022 18:00,22.56,46,4,136,1007,3,0.011598685,300,1.159868548,80.4,0.310844771,0.17236,0.657305085,1.907923253
523,,10/22/2022 19:00,10/22/2022 19:00,21.56,51,4,126,1008,8,0.030929828,300,1.159868548,85.4,0.330175913,0.24296,0.926542373,1.963137904
524,,10/22/2022 20:00,10/22/2022 20:00,20.84,54,4,116,1008,9,0.034796056,300,1.159868548,86.4,0.334042142,0.25708,0.980389831,1.971002486
525,,10/22/2022 21:00,10/22/2022 21:00,20.39,54,4,121,1009,11,0.042528513,600,2.319737096,88.4,0.341774599,0.28532,1.088084746,2.063101418
526,,10/22/2022 22:00,10/22/2022 22:00,20.22,54,4,140,1009,10,0.038662285,300,1.159868548,87.4,0.33790837,0.2712,1.034237288,1.977769685
527,,10/22/2022 23:00,10/22/2022 23:00,20.22,56,3,133,1008,6,0.023197371,300,1.159868548,83.4,0.322443456,0.21472,0.818847458,1.945234295
528,,10/23/2022 0:00,10/23/2022 0:00,19.95,58,4,116,1008,5,0.019331142,300,1.159868548,82.4,0.318577228,0.2006,0.765,1.935195267
529,,10/23/2022 1:00,10/23/2022 1:00,19.39,61,3,113,1008,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
530,,10/23/2022 2:00,10/23/2022 2:00,19.06,64,5,114,1007,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
531,,10/23/2022 3:00,10/23/2022 3:00,18.56,66,5,115,1007,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
532,,10/23/2022 4:00,10/23/2022 4:00,18.5,67,4,119,1007,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
533,,10/23/2022 5:00,10/23/2022 5:00,18.45,68,4,117,1007,0,0,0,0,77.4,0.299246085,0.13,0.495762712,1.761686733
